agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd,data_type_cd,parm_cd,stat_cd,ts_id,loc_web_ds,medium_grp_cd,parm_grp_cd,srs_id,access_cd,begin_date,end_date,count_nu
USGS,02297310,"HORSE CREEK AT SR 72 NEAR ARCADIA, FL",ST,27.19949477,-81.9884193,F,NAD83,10.96,0.1,NGVD29,03100101,dv,00060,00003,24520,,wat,,1645423,0,1950-05-01,2024-02-14,26588
USGS,02297600,SHELL CREEK AT CIRCLE K GROVES NEAR FT OGDEN FL,ST,26.96734444,-81.8266361,S,NAD83,1.1,0.01,NAVD88,03100101,dv,00060,00003,24563,,wat,,1645423,0,2009-10-01,2024-02-14,5250
USGS,02298110,PRAIRIE CREEK UPSTREAM OF SR 31 NEAR FT OGDEN FL,ST,27.04155556,-81.7431667,1,NAD83,29.34,0.01,NAVD88,03100101,dv,00060,00003,24575,,wat,,1645423,0,2007-04-01,2024-02-14,6162
USGS,02298123,PRAIRIE CREEK NEAR FORT OGDEN FL,ST,27.05199986,-81.7845267,F,NAD83,25,0.1,NGVD29,03100101,dv,00060,00003,24576,,wat,,1645423,0,1963-10-01,2024-02-14,18764
USGS,02298202,SHELL CREEK NEAR PUNTA GORDA FL,ST,26.98478094,-81.9356414,F,NAD83,0,0.01,NGVD29,03100101,dv,00060,00003,24600,,wat,,1645423,0,1965-01-01,2024-02-14,19037
USGS,02298488,MYAKKA RIVER UPST FROM YOUNGS CK NR MYAKKA CITY FL,ST,27.4292084,-82.1386997,S,NAD83,0,0.01,NAVD88,03100102,dv,00060,00003,24634,,wat,,1645423,0,1998-12-23,2024-02-14,8818
USGS,02298492,LONG CREEK NEAR MYAKKA CITY FL,ST,27.4094869,-82.1264772,S,NAD83,-0.98,0.01,NAVD88,03100102,dv,00060,00003,24640,,wat,,1645423,0,1999-01-01,2024-02-14,9176
USGS,02298495,MAPLE CREEK NEAR MYAKKA CITY FL,ST,27.38448789,-82.1298107,S,NAD83,1.15,0.1,NAVD88,03100102,dv,00060,00003,24652,,wat,,1645423,0,1999-01-01,2024-02-14,9175
USGS,02298527,OGLEBY CK DNSTR FROM BOGGY CK NEAR MYAKKA CITY FL,ST,27.40365397,-82.181756,S,NAD83,-1.89,0.1,NAVD88,03100102,dv,00060,00003,24658,,wat,,1645423,0,1999-01-01,2024-02-14,9176
USGS,02298530,COKER CREEK NEAR MYAKKA CITY FL,ST,27.4097648,-82.1750893,S,NAD83,-11.29,0.1,NAVD88,03100102,dv,00060,00003,24664,,wat,,1645423,0,1999-04-01,2024-02-14,9086
USGS,02298554,MYAKKA RIVER NEAR MYAKKA CITY FL,ST,27.3661553,-82.1492555,F,NAD83,26.14,0.1,NAVD88,03100102,dv,00060,00003,24670,,wat,,1645423,0,2001-10-01,2024-02-14,8172
USGS,02298608,MYAKKA RIVER AT MYAKKA CITY FL,ST,27.3436562,-82.1567556,F,NAD83,24.45,0.1,NGVD29,03100102,dv,00060,00003,24679,,wat,,1645423,0,1963-02-05,2024-02-14,18271
USGS,02298760,HOWARD CREEK NEAR SARASOTA FL,ST,27.3384722,-82.3475833,1,NAD83,11.15,0.01,NAVD88,03100102,dv,00060,00003,24687,,wat,,1645423,0,1983-10-19,2024-02-14,12880
USGS,02298830,"MYAKKA RIVER NEAR SR 72 NEAR SARASOTA, FL",ST,27.23521944,-82.3118944,F,NAD83,7.92,0.1,NGVD29,03100102,dv,00060,00003,24691,,wat,,1645423,0,1936-09-01,2024-02-14,31941
USGS,02298880,MYAKKA RIVER AT CONTROL NEAR LAUREL FL,ST,27.1856073,-82.3556494,F,NAD83,2.35,0.01,NAVD88,03100102,dv,00060,00003,24697,,wat,,1645423,0,2008-03-01,2024-02-14,5829
USGS,02299260,WARM MINERAL SPRINGS NEAR WOODMERE FL,SP,27.06033333,-82.2606667,S,NAD83,0,0.01,NAVD88,03100102,dv,00060,00003,324489,,wat,,1645423,0,2017-12-09,2024-02-14,2238
USGS,02299410,BIG SLOUGH CANAL NEAR MYAKKA CITY FL,ST-CA,27.1933843,-82.1442558,F,NAD83,2.28,0.1,NGVD29,03100102,dv,00060,00003,24739,,wat,,1645423,0,1980-10-01,2024-02-14,15841
USGS,02299450,BIG SLOUGH AT TROPICAIRE BLVD NEAR NORTH PORT FL,ST,27.11163889,-82.2048417,S,NAD83,-1.4,0.01,NAVD88,03100102,dv,00060,00003,24743,,wat,,1645423,0,2001-06-28,2024-02-14,8266
USGS,02299472,BIG SLOUGH AT WEST PRICE BLVD NEAR NORTH PORT FL,ST,27.06933333,-82.2203333,1,NAD83,-1.68,0.01,NAVD88,03100102,dv,00060,00003,24749,,wat,,1645423,0,2007-07-18,2024-02-14,6045
USGS,02299482,COCOPLUM WATERWAY AT NORTH PORT FL,ST,27.0456111,-82.2353333,1,NAD83,-1.14,0.01,NAVD88,03100102,dv,00060,00003,24754,,wat,,1645423,0,2007-04-18,2024-02-14,5899
USGS,02299861,WALKER CREEK NEAR SARASOTA FL,ST,27.3678222,-82.5442639,F,NAD83,0,0.1,NGVD29,03100201,dv,00060,00003,24871,,wat,,1645423,0,1991-08-01,2024-02-14,11882
USGS,02299950,"MANATEE RIVER AT SR 64 NEAR MYAKKA HEAD, FL",ST,27.47365137,-82.211201,F,NAD83,40.93,0.1,NGVD29,03100202,dv,00060,00003,24875,,wat,,1645423,0,1966-04-20,2024-02-14,21100
USGS,02300017,GAMBLE CREEK AT COUNTY ROAD 675 NEAR PARRISH FL,ST,27.57577778,-82.39738889,1,NAD83,0,0.01,NGVD29,03100202,dv,00060,00003,24914,,wat,,1645423,0,2007-04-01,2024-02-14,6164
USGS,02300018,GAMBLE CREEK NEAR PARRISH FL,ST,27.55337054,-82.3895379,S,NAD83,0,0.01,NGVD29,03100202,dv,00060,00003,24916,,wat,,1645423,0,2000-10-01,2024-02-14,8536
USGS,02300033,BRADEN RIV AT LAKEWOOD RANCH NR LORRAINE FL,ST,27.42055556,-82.4261111,S,NAD83,-4.76,0.01,NAVD88,03100202,dv,00060,00003,24943,,wat,,1645423,0,2005-12-21,2024-02-14,6630
USGS,02300042,WARD LAKE NEAR BRADENTON FL,LK,27.44143074,-82.4875958,S,NAD83,0,0.1,NGVD29,03100202,dv,00060,00003,24961,,wat,,1645423,0,1992-04-01,2024-02-14,11640
USGS,02300075,FROG CREEK AT BUFFALO ROAD NEAR RUBONIA FL,ST,27.57991667,-82.51338889,1,NAD83,0,0.01,NGVD29,03100202,dv,00060,00003,24991,,wat,,1645423,0,2007-04-01,2024-02-14,6163
USGS,02300082,FROG CREEK NEAR RUBONIA FL,ST,27.58805556,-82.5397222,S,NAD83,0,0.01,NGVD29,03100206,dv,00060,00003,24995,index,wat,,1645423,0,2005-11-10,2024-02-14,6366
USGS,02300100,LITTLE MANATEE RIVER NEAR FT. LONESOME FL,ST,27.70475366,-82.1978672,F,NAD83,44.09,0.1,NAVD88,03100203,dv,00060,00003,25060,,wat,,1645423,0,1963-09-01,2024-02-14,22081
USGS,02300210,SOUTH FORK LITTLE MANATEE RIVER NEAR PARRISH FL,ST,27.60197978,-82.2112009,S,NAD83,53.84,0.01,NAVD88,03100203,dv,00060,00003,25066,,wat,,1645423,0,2000-10-01,2024-02-14,8537
USGS,02300300,SOUTH FORK LITTLE MANATEE RIVER NEAR WIMAUMA FL,ST,27.6494778,-82.294258,S,NAD83,13.41,0.01,NAVD88,03100203,dv,00060,00003,25068,,wat,,1645423,0,1987-10-01,2024-02-14,9026
USGS,02300500,"LITTLE MANATEE RIVER AT US 301 NEAR WIMAUMA, FL",ST,27.67114344,-82.3525925,F,NAD83,-0.88,0.01,NAVD88,03100203,dv,00060,00003,25075,,wat,,1645423,0,1939-04-01,2024-02-14,30999
USGS,02300700,BULLFROG CREEK NEAR WIMAUMA FL,ST,27.79197208,-82.3520369,F,NAD83,-0.88,0.1,NAVD88,03100206,dv,00060,00003,25131,,wat,,1645423,0,1956-10-01,2024-02-14,17819
USGS,02300882,NORTH PRONG ALAFIA RIVER NEAR NICHOLS FL,ST,27.89030394,-82.01175129,F,NAD83,0,0.01,NAVD88,03100204,dv,00060,00003,25146,,wat,,1645423,0,2008-09-26,2024-02-14,5620
USGS,02301000,NORTH PRONG ALAFIA RIVER AT KEYSVILLE FL,ST,27.8839148,-82.10008689,F,NAD83,37.59,0.1,NAVD88,03100204,dv,00060,00003,25151,,wat,,1645423,0,1950-05-01,2024-02-14,25950
USGS,02301150,SOUTH PRONG ALAFIA RIVER NEAR FT LONESOME FL,ST,27.72930556,-82.0742778,5,NAD83,0,0.01,NAVD88,03100204,dv,00060,00003,25159,,wat,,1645423,0,2008-10-01,2024-02-14,5615
USGS,02301300,SOUTH PRONG ALAFIA RIVER NEAR LITHIA FL,ST,27.79669525,-82.1175877,F,NAD83,39.03,0.1,NAVD88,03100204,dv,00060,00003,25162,,wat,,1645423,0,1963-01-01,2024-02-14,22325
USGS,02301500,"ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL",ST,27.872248,-82.2112008,F,NAD83,6.04,0.1,NAVD88,03100204,dv,00060,00003,25177,,wat,,1645423,0,1932-10-01,2024-02-14,33374
USGS,02301738,ARCHIE CREEK AT 78TH STREET NEAR TAMPA FL,ST,27.88002457,-82.3706484,S,NAD83,-12.71,0.1,NGVD29,03100206,dv,00060,00003,25270,,wat,,1645423,0,1999-02-01,2024-02-14,9145
USGS,02301740,NORTH ARCHIE CREEK AT PROGRESS BLVD. NEAR TAMPA FL,ST,27.8966908,-82.3498147,S,NAD83,1.05,0.1,NGVD29,03100206,dv,00060,00003,25273,,wat,,1645423,0,1999-02-01,2024-02-14,9142
USGS,02301745,DELANEY CREEK POPOFF CANAL NEAR TAMPA FL,ST,27.902246,-82.3770375,S,NAD83,-2.07,0.1,NGVD29,03100206,dv,00060,00003,25276,,wat,,1645423,0,1999-02-08,2024-02-14,9138
USGS,02301750,DELANEY CREEK NEAR TAMPA FL,ST,27.9258564,-82.3642595,F,NAD83,9.84,0.1,NAVD88,03100206,dv,00060,00003,25277,,wat,,1645423,0,1984-10-01,2024-02-14,14381
USGS,02301793,EAST LAKE OUTFALL AT E. CHELSEA ST. NEAR TAMPA FL,ST,27.985021,-82.37175969,S,NAD83,0,0.1,NGVD29,03100206,dv,00060,00003,25285,,wat,,1645423,0,1999-02-03,2024-02-14,9142
USGS,02301900,"FOX BRANCH NEAR SOCRUM, FL",ST,28.18194444,-82.0125,1,NAD83,110,2.5,NGVD29,03100205,dv,00060,00003,25308,,wat,,1645423,0,1964-01-01,2024-02-14,21960
USGS,02301990,HILLSBOROUGH R AB CRYSTAL SPR NEAR ZEPHYRHILLS FL,ST,28.18555556,-82.1841667,S,NAD83,-0.95,0.1,NAVD88,03100205,dv,00060,00003,25317,,wat,,1645423,0,1983-10-01,2024-02-14,14747
USGS,02302010,HILLSBOROUGH R BL CRYSTAL SPR NEAR ZEPHYRHILLS FL,ST,28.1786111,-82.1891667,S,NAD83,-1.05,0.1,NAVD88,03100205,dv,00060,00003,324519,,wat,,1645423,0,1983-10-01,2024-02-14,10212
USGS,02302500,BLACKWATER CREEK NEAR KNIGHTS FL,ST,28.1397222,-82.15,S,NAD83,0,0.1,NGVD29,03100205,dv,00060,00003,25329,,wat,,1645423,0,1951-01-01,2024-02-14,26708
USGS,02303000,"HILLSBOROUGH RV AT STATE PARK NR ZEPHYRHILLS, FL",ST,28.15029044,-82.23175318,S,NAD83,32.45,0.1,NAVD88,03100205,dv,00060,00003,25336,,wat,,1645423,0,1939-10-01,2024-02-14,30816
USGS,02303205,BAKER CREEK AT MCINTOSH ROAD NEAR ANTIOCH FL,ST,28.02835317,-82.2453678,F,NAD83,42.46,0.1,NGVD29,03100205,dv,00060,00003,25356,,wat,,1645423,0,1992-04-01,2024-02-14,11235
USGS,02303330,HILLSBOROUGH R AT MORRIS BR NEAR THONOTOSASSA FL,ST,28.0986111,-82.31138889,S,NAD83,0,0.1,NGVD29,03100205,dv,00060,00003,25369,[(2)],wat,,1645423,0,1972-07-01,2024-02-14,18554
USGS,02303348,TROUT CREEK AT WESLEY CHAPEL FL,ST,28.17133333,-82.3622222,5,NAD83,0,4.3,NAVD88,03100205,dv,00060,00003,25376,,wat,,1645423,0,2011-11-03,2024-02-14,4487
USGS,02303350,TROUT CREEK NEAR SULPHUR SPRINGS FL,ST,28.1347222,-82.3619444,S,NAD83,-0.75,0.1,NAVD88,03100205,dv,00060,00003,324522,,wat,,1645423,0,1974-06-01,2024-02-14,18156
USGS,02303400,CYPRESS CREEK NEAR SAN ANTONIO FL,ST,28.32388889,-82.3836111,S,NAD83,-0.86,0.1,NAVD88,03100205,dv,00060,00003,25389,,wat,,1645423,0,1963-01-01,2024-02-14,22061
USGS,02303410,CYPRESS CREEK TRIBUTARY NR WESLEY CHAPEL FL,ST,28.2593611,-82.3861111,5,NAD83,0,4.3,NAVD88,03100205,dv,00060,00003,25397,,wat,,1645423,0,2011-10-07,2024-02-14,4514
USGS,02303420,"CYPRESS CREEK AT SR 54 AT WORTHINGTON GARDENS, FL",ST,28.1872222,-82.4022222,S,NAD83,39.06,0.1,NAVD88,03100205,dv,00060,00003,25400,,wat,,1645423,0,1974-06-01,2024-02-14,18155
USGS,02303800,CYPRESS CREEK NEAR SULPHUR SPRINGS FL,ST,28.08888889,-82.4091667,S,NAD83,0,0.1,NGVD29,03100205,dv,00060,00003,25414,,wat,,1645423,0,1964-03-01,2024-02-14,21900
USGS,02304000,HILLSBOROUGH R AT FOWLER AV NEAR TEMPLE TERRACE FL,ST,28.05446224,-82.3637032,F,NAD83,-0.9,0.1,NAVD88,03100205,dv,00060,00003,229093,[Index Velocity],wat,,1645423,0,2018-05-23,2024-02-14,2092
USGS,02304500,HILLSBOROUGH RIVER NEAR TAMPA FL,ST,28.02390784,-82.4275939,F,NAD83,0,0.1,NGVD29,03100205,dv,00060,00003,25432,,wat,,1645423,0,1938-10-01,2024-02-14,31113
USGS,02305851,CURIOSITY CREEK AT 122ND AVE NEAR SULPHUR SPGS. FL,ST,28.05862836,-82.4612055,S,NAD83,-3.86,0.1,NGVD29,03100205,dv,00060,00003,25493,,wat,,1645423,0,1999-02-01,2024-02-08,8962
USGS,02306000,SULPHUR SPRINGS AT SULPHUR SPRINGS FL,SP,28.02113004,-82.451761,F,NAD83,-0.79,0.1,NAVD88,03100205,dv,00060,00003,25496,,wat,,1645423,0,1959-07-01,2024-02-14,23605
USGS,02306500,SWEETWATER CREEK NEAR SULPHUR SPRINGS FL,ST,28.04307328,-82.5117623,F,NAD83,26,0.1,NGVD29,03100206,dv,00060,00003,25578,,wat,,1645423,0,1951-10-01,2024-02-14,26408
USGS,02306647,SWEETWATER CREEK NEAR TAMPA FL,ST,28.01390775,-82.5450963,F,NAD83,-0.79,0.1,NAVD88,03100206,dv,00060,00003,25583,,wat,,1645423,0,1985-10-01,2024-02-14,14015
USGS,023066535,HENRY STREET CANAL AT BENJAMIN ROAD NEAR TAMPA FL,ST-CA,28.0000972,-82.5417667,H,NAD83,3.08,0.01,NAVD88,03100206,dv,00060,00003,233982,,wat,,1645423,0,2016-10-19,2024-02-14,2417
USGS,02306774,ROCKY CREEK AT ST HWY 587 AT CITRUS PARK FL,ST,28.06583333,-82.5658333,S,NAD83,-0.82,0.1,NAVD88,03100206,dv,00060,00003,25603,,wat,,1645423,0,1985-10-01,2024-02-14,14016
USGS,02306950,BRUSHY CREEK NEAR CITRUS PARK FL,ST,28.06501684,-82.5553744,F,NAD83,17.32,0.1,NGVD29,03100206,dv,00060,00003,25623,,wat,,1645423,0,1993-06-01,2024-02-14,11209
USGS,02307000,ROCKY CREEK NEAR SULPHUR SPRINGS FL,ST,28.03696237,-82.5759304,F,NAD83,0,0.1,NGVD29,03100206,dv,00060,00003,25625,,wat,,1645423,0,1953-01-01,2024-02-14,25977
USGS,02307200,BROOKER CREEK AT VAN DYKE RD NEAR CITRUS PARK FL,ST,28.12890323,-82.5703748,F,NAD83,30.72,0.1,NGVD29,03100206,dv,00060,00003,25632,,wat,,1645423,0,1981-04-09,2024-02-14,15648
USGS,02307323,BROOKER CREEK NEAR LAKE FERN FL,ST,28.14084726,-82.6398209,F,NAD83,25.52,0.1,NGVD29,03100206,dv,00060,00003,25643,,wat,,1645423,0,1970-08-19,2024-02-14,14158
USGS,02307359,BROOKER CREEK NEAR TARPON SPRINGS FL,ST,28.09643229,-82.6871441,F,NAD83,0,0.1,NGVD29,03100206,dv,00060,00003,25648,,wat,,1645423,0,1950-09-01,2024-02-14,26822
USGS,02307445,SOUTH BRANCH BROOKER CREEK NEAR OLDSMAR FL,ST,28.07705556,-82.6977778,S,NAD83,0,0.01,NGVD29,03100206,dv,00060,00003,25657,,wat,,1645423,0,2006-08-29,2024-02-14,6378
USGS,02307496,COW BRANCH AT LAKE ST GEORGE DR NR PALM HARBOR FL,ST,28.06850278,-82.72248889,H,NAD83,11.73,0.01,NAVD88,03100206,dv,00060,00003,262535,,wat,,1645423,0,2020-03-25,2024-02-14,1418
USGS,02307498,"LAKE TARPON CANAL AT S-551, NEAR OLDSMAR FL",ST-CA,28.05362833,-82.7109336,F,NAD83,-10,0.1,NGVD29,03100206,dv,00060,00003,25666,Total: All Gates,wat,,1645423,0,1974-10-01,2024-02-14,14117
USGS,02307668,ALLIGATOR CREEK BELOW BELCHER RD AT CLEARWATER FL,ST,27.9797421,-82.7423232,F,NAD83,25,0.1,NGVD29,03100206,dv,00060,00003,25677,,wat,,1645423,0,1995-10-01,2024-02-14,7808
USGS,02307674,ALLIGATOR CREEK AT KAPOK PARK AT CLEARWATER FL,ST,27.97550618,-82.7131558,H,NAD83,0,0.01,NAVD88,03100206,dv,00060,00003,25689,,wat,,1645423,0,2009-10-01,2024-02-14,5250
USGS,02307780,LONG BRANCH NEAR PINELLAS PARK FL,ST,27.91585545,-82.7248228,S,NAD83,-34.81,0.01,NGVD29,03100207,dv,00060,00003,25698,,wat,,1645423,0,2003-10-01,2024-02-14,7442
USGS,02308950,ST JOE CREEK AT 62ND ST NR PINELLAS PARK FL,ST,27.81023889,-82.7203611,H,NAD83,0,0.01,NAVD88,03100207,dv,00060,00003,230471,,wat,,1645423,0,2018-05-17,2024-02-14,2099
USGS,02309200,RATTLESNAKE CREEK AT BELLEAIR FL,ST,27.94240833,-82.804,H,NAD83,0,0.01,NAVD88,03100207,dv,00060,00003,178354,,wat,,1645423,0,2016-11-18,2024-02-14,2645
USGS,02309415,CURLEW CREEK AT EVANS ROAD NEAR DUNEDIN FL,ST,28.02335166,-82.7406565,S,NAD83,52.62,0.01,NAVD88,03100207,dv,00060,00003,25745,,wat,,1645423,0,1999-08-09,2024-02-14,8955
USGS,02309421,CURLEW CREEK AT BELCHER ROAD NEAR OZONA FL,ST,28.04,-82.7475,S,NAD83,20.96,0.01,NAVD88,03100207,dv,00060,00003,25748,,wat,,1645423,0,2002-06-13,2024-02-14,7711
USGS,02309425,CURLEW CREEK AT COUNTY ROAD 1 NEAR OZONA FL,ST,28.0469618,-82.7587125,S,NAD83,3.8,0.01,NAVD88,03100207,dv,00060,00003,25750,,wat,,1645423,0,1999-08-09,2024-02-14,8956
USGS,02309447,BEE BRANCH NEAR PALM HARBOR FL,ST,28.07112778,-82.7636611,H,NAD83,3.9,0.01,NAVD88,03100207,dv,00060,00003,227146,,wat,,1645423,0,2017-07-08,2024-02-14,2391
USGS,02309740,ANCLOTE RIVER NEAR ODESSA FL,ST,28.22953268,-82.595306,S,NAD83,31.21,0.1,NAVD88,03100207,dv,00060,00003,25758,,wat,,1645423,0,2014-02-08,2024-02-14,3659
USGS,02309848,SOUTH BRANCH ANCLOTE RIVER NEAR ODESSA FL,ST,28.18544444,-82.5533611,S,NAD83,46.22,0.1,NGVD29,03100207,dv,00060,00003,25761,,wat,,1645423,0,1970-02-01,2024-02-14,19737
USGS,02310000,"ANCLOTE RIVER AT LITTLE RD NEAR ELFERS, FL",ST,28.21417784,-82.6664882,F,NAD83,0,0.1,NGVD29,03100207,dv,00060,00003,25768,,wat,,1645423,0,1946-06-01,2024-02-14,28382
USGS,02310280,PITHLACHASCOTEE RIVER NEAR FIVAY JUNCTION FL,ST,28.329172,-82.5367636,F,NAD83,0,0.1,NGVD29,03100207,dv,00060,00003,25835,,wat,,1645423,0,1983-10-01,2024-02-14,14747
USGS,02310286,FIVEMILE CR BL SUNCOAST PKWY NR FIVAY JUNCTION FL,ST,28.29413889,-82.5537222,1,NAD83,0,0.01,NGVD29,03100207,dv,00060,00003,25839,,wat,,1645423,0,2007-10-01,2024-02-14,5981
USGS,02310288,PITHLACHASCOTEE R BL SUNCOAST PKWY NR FIVAY JCT FL,ST,28.29488889,-82.5728333,1,NAD83,39.71,0.01,NAVD88,03100207,dv,00060,00003,25841,,wat,,1645423,0,2014-03-07,2024-02-14,3632
USGS,02310300,PITHLACHASCOTEE RIVER NEAR NEW PORT RICHEY FL,ST,28.25731495,-82.6429044,S,NAD83,-0.98,0.1,NAVD88,03100207,dv,00060,00003,25843,,wat,,1645423,0,1963-04-01,2024-02-14,22235
USGS,02310308,PITHLACHASCOTEE R AT MAIN ST AT NEW PORT RICHEY FL,ST,28.2502877,-82.7226006,S,NAD83,0,0.01,NAVD88,03100207,dv,00060,00003,25869,,wat,,1645423,0,2013-12-05,2024-02-14,3605
USGS,02310356,BEAR CREEK AT SR 52 NR BAYONET POINT FL,ST,28.33092778,-82.6732611,H,NAD83,0,0.01,NAVD88,03100207,dv,00060,00003,254331,,wat,,1645423,0,2019-10-10,2024-02-14,1589
USGS,02310525,WEEKI WACHEE RIVER NEAR BROOKSVILLE FL,ST,28.51888454,-82.5823215,F,NAD83,0,0.01,NAVD88,03100207,dv,00060,00003,25890,,wat,,1645423,0,1993-10-01,2024-02-14,11070
USGS,02310650,CHASSAHOWITZKA RIVER NEAR HOMOSASSA FL,ST,28.71526419,-82.5767656,F,NAD83,0,0.1,NGVD29,03100207,dv,00060,00003,25957,,wat,,1645423,0,1997-02-20,2024-02-14,8560
USGS,02310663,CHASSAHOWITZKA RIVER NEAR CHASSAHOWITZKA FL,ES,28.71526404,-82.6062107,F,NAD83,-0.71,0.01,NAVD88,03100207,dv,00060,00003,324573,,wat,,1645423,0,2003-05-02,2024-02-14,7071
USGS,02310675,HIDDEN RIVER NEAR HOMOSASSA FL,ES,28.76665075,-82.5887105,F,NAD83,,,,03100207,dv,00060,00003,288157,,wat,,1645423,0,2003-10-28,2024-02-14,7283
USGS,02310678,HOMOSASSA SPRINGS AT HOMOSASSA SPRINGS FL,SP,28.79970509,-82.58871089,F,NAD83,-2.99,0.01,NAVD88,03100207,dv,00060,00003,171101,,wat,,1645423,0,1995-10-18,2024-02-14,10017
USGS,02310688,SE FORK HOMOSASSA SPRING AT HOMOSASSA SPRINGS FL,SP,28.79748294,-82.589822,F,NAD83,-0.62,0.01,NAVD88,03100207,dv,00060,00003,26051,,wat,,1645423,0,2000-10-01,2024-02-14,8245
USGS,02310689,HALLS RIVER AT HOMOSASSA SPRINGS FL,ST-TS,28.8131111,-82.60563889,5,NAD83,0,5,NAVD88,03100207,dv,00060,00003,26060,,wat,,1645423,0,2012-03-10,2024-02-14,4023
USGS,02310700,HOMOSASSA R AT HOMOSASSA FL,ST,28.78526096,-82.6178779,F,NAD83,1.49,0.1,NGVD29,03100207,dv,00060,00003,26091,,wat,,1645423,0,2004-05-18,2024-02-14,6850
USGS,02310740,SARAGASSA CANAL AT CRYSTAL RIVER FL,ST-CA,28.890535,-82.5956566,F,NAD83,0,0.1,NAVD88,03100207,dv,00060,00003,213260,[Index Velocity],wat,,1645423,0,2016-06-23,2024-02-14,2621
USGS,02310743,HUNTER SPR RUN AT BEACH LANE AT CRYSTAL RIVER FL,ES,28.89470155,-82.5931566,F,NAD83,0,0.1,NAVD88,03100207,dv,00060,00003,231609,[Index Velocity],wat,,1645423,0,2017-01-27,2024-02-14,2435
USGS,02310750,CRYSTAL RIVER NEAR CRYSTAL RIVER FL,ST,28.90500349,-82.6351883,S,NAD83,0,0.01,NAVD88,03100207,dv,00060,00003,274502,,wat,,1645423,0,1964-03-01,2024-02-13,6126
USGS,02310947,"WITHLACOOCHEE RIVER NEAR CUMPRESSCO, FL",ST,28.31195156,-82.05591468,S,NAD83,75,2.5,NGVD29,03100208,dv,00060,00003,26192,,wat,,1645423,0,1967-01-01,2024-02-14,20499
USGS,02311000,"WITHLACOOCHEE-HILLSBOROUGH OVFLO NEAR RICHLAND, FL",ST,28.27139707,-82.0978598,S,NAD83,75.42,2.5,NGVD29,03100208,dv,00060,00003,26198,,wat,,1645423,0,1930-02-11,2024-02-14,23538
USGS,02311500,"WITHLACOOCHEE RIVER NEAR DADE CITY, FL",ST,28.3525042,-82.12591619,S,NAD83,0,0.01,NGVD29,03100208,dv,00060,00003,26201,,wat,,1645423,0,1930-03-01,2024-02-14,15874
USGS,02312000,"WITHLACOOCHEE RIVER AT US 301 AT TRILBY, FL",ST,28.4799981,-82.17758499,S,NAD83,49.27,2.5,NGVD29,03100208,dv,00060,00003,26204,,wat,,1645423,0,1928-09-01,2024-02-14,34472
USGS,02312180,"LITTLE WITHLACOOCHEE RIVER NEAR TARRYTOWN, FL",ST,28.5216647,-82.0548037,S,NAD83,79.07,0.01,NAVD88,03100208,dv,00060,00003,26206,,wat,,1645423,0,1966-10-01,2024-02-14,20956
USGS,02312200,"LITTLE WITHLACOOCHEE RIVER AT RERDELL, FL",ST,28.57277286,-82.155363,S,NAD83,59.02,2.5,NGVD29,03100208,dv,00060,00003,26208,,wat,,1645423,0,1958-08-01,2024-02-14,23939
USGS,02312300,WITHLACOOCHEE RIVER AT RITAL FL,ST,28.5211073,-82.209253,S,NAD83,-2.04,2.5,NAVD88,03100208,dv,00060,00003,26214,,wat,,1645423,0,2004-03-01,2024-02-14,7290
USGS,02312500,"WITHLACOOCHEE RIVER AT CROOM, FL",ST,28.5927714,-82.222032,S,NAD83,38.94,2.5,NGVD29,03100208,dv,00060,00003,26215,,wat,,1645423,0,1939-10-01,2024-02-14,30818
USGS,02312558,"WITHLACOOCHEE RIVER AT NOBLETON, FL",ST,28.644436,-82.25703368,S,NAD83,0,0.05,NGVD29,03100208,dv,00060,00003,26223,,wat,,1645423,0,2004-03-01,2024-02-14,7290
USGS,02312598,"WITHLACOOCHEE RIVER NR PINEOLA, FL",ST,28.7241557,-82.2423118,S,NAD83,0,0.01,NGVD29,03100208,dv,00060,00003,26224,,wat,,1645423,0,2005-10-27,2024-02-14,6685
USGS,02312600,"WITHLACOOCHEE RIVER NEAR FLORAL CITY, FL",ST,28.74359973,-82.2200892,S,NAD83,0,0.01,NGVD29,03100208,dv,00060,00003,26226,,wat,,1645423,0,1983-10-01,2024-02-14,14747
USGS,02312640,"JUMPER CREEK CANAL NEAR BUSHNELL, FL",ST,28.6972136,-82.1039741,S,NAD83,0,0.01,NAVD88,03100208,dv,00060,00003,26234,,wat,,1645423,0,1963-10-01,2024-02-14,22052
USGS,02312645,"JUMPER CREEK CANAL NEAR WAHOO, FL",ST,28.70443503,-82.1570313,S,NAD83,0,0.01,NGVD29,03100208,dv,00060,00003,26236,,wat,,1645423,0,1979-03-30,2024-02-14,10427
USGS,02312667,"SHADY BROOK NEAR SUMTERVILLE, FL",ST,28.77026704,-82.0636961,S,NAD83,-5.19,0.01,NAVD88,03100208,dv,00060,00003,26238,,wat,,1645423,0,1982-02-09,2024-02-14,14924
USGS,02312675,"LITTLE JONES CREEK NEAR RUTLAND, FL.",ST,28.8425,-82.1302778,S,NAD83,-0.8,0.01,NAVD88,03100208,dv,00060,00003,26242,,wat,,1645423,0,2006-03-24,2024-02-14,6537
