agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd,data_type_cd,parm_cd,stat_cd,ts_id,loc_web_ds,medium_grp_cd,parm_grp_cd,srs_id,access_cd,begin_date,end_date,count_nu
USGS,0214266080,"GAR CREEK AT SR2074 NR CROFT, NC",ST,35.36138889,-80.8975,S,NAD83,658.61,0.17,NAVD88,03050101,dv,00065,00003,87463,,wat,,17164583,0,2002-10-01,2023-07-26,7542
USGS,0214269560,"KILLIAN CREEK NEAR MARIPOSA, NC",ST,35.43416667,-81.03,S,NAD83,642.2,0.12,NAVD88,03050101,dv,00065,00003,87485,,wat,,17164583,0,1990-06-13,2023-07-26,11397
USGS,02142900,"LONG CREEK NEAR PAW CREEK, NC",ST,35.3286111,-80.9097222,S,NAD83,647.69,0.03,NAVD88,03050101,dv,00065,00003,293579,,wat,,17164583,0,2001-10-01,2023-07-26,7877
USGS,02142914,"GUM BRANCH NEAR THRIFT, NC",ST,35.29944444,-80.94638889,H,NAD83,630.77,0.03,NAVD88,03050101,dv,00065,00003,87502,,wat,,17164583,0,2004-05-05,2023-07-26,6969
USGS,0214291555,"LONG CREEK NR RHYNE, NC",ST,35.30055556,-80.9727778,S,NAD83,612.45,0.15,NAVD88,03050101,dv,00065,00003,87508,,wat,,17164583,0,1998-09-30,2023-07-26,9040
USGS,0214295600,"PAW CR AT WILKINSON BLVD NR CHARLOTTE, NC",ST,35.24027778,-80.9744444,S,NAD83,568.36,0.04,NAVD88,03050101,dv,00065,00003,87514,,wat,,17164583,0,1994-10-25,2023-07-26,10249
USGS,0214297160,"BEAVERDAM CREEK AB WINDY GAP ROAD NR SHOPTON, NC",ST,35.1697222,-80.9877778,S,NAD83,567.71,0.16,NAVD88,03050101,dv,00065,00003,87520,,wat,,17164583,0,2003-01-08,2023-07-26,7159
USGS,02143000,"HENRY FORK NEAR HENRY RIVER, NC",ST,35.68444444,-81.4033333,S,NAD83,890.11,0.09,NAVD88,03050102,dv,00065,00003,87529,,wat,,17164583,0,1995-10-01,2023-07-26,10143
USGS,02143040,"JACOB FORK AT RAMSEY, NC",ST,35.59055556,-81.5669444,S,NAD83,1102.62,0.21,NAVD88,03050102,dv,00065,00003,293586,,wat,,17164583,0,1995-10-01,2023-07-26,10126
USGS,02143500,"INDIAN CREEK NEAR LABORATORY, NC",ST,35.42055556,-81.2652778,S,NAD83,741.62,0.1,NAVD88,03050102,dv,00065,00003,87542,,wat,,17164583,0,1996-10-01,2023-07-26,9742
USGS,02144000,"LONG CREEK NEAR BESSEMER CITY, NC",ST,35.30638889,-81.2347222,S,NAD83,705.86,0.01,NAVD88,03050102,dv,00065,00003,87550,,wat,,17164583,0,2001-10-01,2023-07-26,7890
USGS,02145000,"SOUTH FORK CATAWBA RIVER AT LOWELL, NC",ST,35.28527778,-81.1011111,S,NAD83,602.28,0.1,NAVD88,03050102,dv,00065,00003,87556,,wat,,17164583,0,1996-03-27,2023-07-26,8526
USGS,02146211,"IRWIN CR AT STATESVILLE AVE AT CHARLOTTE, NC",ST,35.26194444,-80.8369444,S,NAD83,656.04,0.07,NAVD88,03050103,dv,00065,00003,324211,,wat,,17164583,0,2004-06-01,2023-07-26,6965
USGS,0214627970,"STEWART CREEK AT STATE ST AT CHARLOTTE, NC",ST,35.24027778,-80.8683333,F,NAD83,630.54,0.08,NAVD88,03050103,dv,00065,00003,87570,,wat,,17164583,0,2000-06-01,2023-07-26,8350
USGS,02146285,"STEWART CREEK AT WEST MOREHEAD ST AT CHARLOTTE, NC",ST,35.2283333,-80.8691667,S,NAD83,617.43,0.08,NAVD88,03050103,dv,00065,00003,324212,,wat,,17164583,0,2000-10-04,2023-07-26,8287
USGS,02146300,"IRWIN CREEK NEAR CHARLOTTE, NC",ST,35.19777778,-80.9044444,S,NAD83,590.84,0.11,NAVD88,03050103,dv,00065,00003,87585,,wat,,17164583,0,1998-11-04,2023-07-26,8268
USGS,02146315,"TAGGART CREEK AT WEST BOULEVARD NR CHARLOTTE, NC",ST,35.20666667,-80.9219444,S,NAD83,604.39,0.05,NAVD88,03050103,dv,00065,00003,87588,,wat,,17164583,0,1998-06-12,2023-07-26,9146
USGS,02146330,"SUGAR CREEK AT ARROWOOD ROAD NEAR CHARLOTTE, NC",ST,35.1397222,-80.9111111,S,NAD83,560.26,0.11,NAVD88,03050103,dv,00065,00003,87594,,wat,,17164583,0,2007-10-01,2023-07-26,5617
USGS,02146348,"COFFEY CREEK NR CHARLOTTE, NC",ST,35.1458333,-80.9269444,S,NAD83,565.84,0.11,NAVD88,03050103,dv,00065,00003,87597,,wat,,17164583,0,1998-10-01,2023-07-26,8861
USGS,02146381,"SUGAR CREEK AT NC 51 NEAR PINEVILLE, NC",ST,35.0908333,-80.8994444,S,NAD83,521.15,0.14,NAVD88,03050103,dv,00065,00003,324215,,wat,,17164583,0,1994-10-20,2023-07-26,10382
USGS,0214640410,"LITTLE SUGAR CR BL 36TH STREET NEAR CHARLOTTE, NC",ST,35.25027778,-80.8083333,1,NAD83,672.52,0.11,NAVD88,03050103,dv,00065,00003,87618,,wat,,17164583,0,2004-12-14,2023-07-26,6516
USGS,02146409,"LTL SUGAR CR AT MEDICAL CENTER DR AT CHARLOTTE, NC",ST,35.2036111,-80.8369444,S,NAD83,612.82,0.08,NAVD88,03050103,dv,00065,00003,87621,,wat,,17164583,0,1994-10-13,2023-07-26,10425
USGS,02146420,"LITTLE SUGAR CR AT HILLSIDE AVE, CHARLOTTE, NC",ST,35.17916667,-80.84638889,S,NAD83,595.41,0.05,NAVD88,03050103,dv,00065,00003,87642,,wat,,17164583,0,2005-05-01,2023-07-26,6627
USGS,0214642825,"BRIAR CREEK NEAR CHARLOTTE, NC",ST,35.2361111,-80.7711111,S,NAD83,672,0.08,NAVD88,03050103,dv,00065,00003,87645,,wat,,17164583,0,1998-04-09,2023-07-26,9191
USGS,0214643770,"BRIAR CR AT INDEPENDENCE BLVD AT CHARLOTTE, NC",ST,35.2108333,-80.8008333,S,NAD83,635.02,0.11,NAVD88,03050103,dv,00065,00003,87651,,wat,,17164583,0,2005-05-24,2023-07-26,6544
USGS,0214643820,"EDWARDS BRANCH AT SHEFFIELD DR AT CHARLOTTE, NC",ST,35.2033333,-80.7722222,S,NAD83,685.18,0.14,NAVD88,03050103,dv,00065,00003,293591,,wat,,17164583,0,2004-07-17,2023-07-26,6840
USGS,0214643860,"BRIAR CR BL EDWARDS BRANCH NEAR CHARLOTTE, NC",ST,35.2061111,-80.8058333,1,NAD83,627.52,0.07,NAVD88,03050103,dv,00065,00003,87661,,wat,,17164583,0,2003-08-12,2023-07-26,7132
USGS,02146449,"BRIAR CREEK AT PROVIDENCE ROAD AT CHARLOTTE, NC",ST,35.1825,-80.82,S,NAD83,607.52,0.05,NAVD88,03050103,dv,00065,00003,87664,,wat,,17164583,0,2004-10-15,2023-07-26,6832
USGS,0214645022,"BRIAR CR ABOVE COLONY RD AT CHARLOTTE, NC",ST,35.17527778,-80.8308333,S,NAD83,598.02,0.05,NAVD88,03050103,dv,00065,00003,87668,,wat,,17164583,0,1995-12-02,2023-07-26,10040
USGS,02146470,"LITTLE HOPE CR AT SENECA PLACE AT CHARLOTTE, NC",ST,35.16444444,-80.8530556,S,NAD83,597.32,0.08,NAVD88,03050103,dv,00065,00003,87689,,wat,,17164583,0,1994-10-01,2023-07-26,10449
USGS,02146507,"LITTLE SUGAR C AT ARCHDALE DR AT CHARLOTTE, NC",ST,35.14805556,-80.8577778,S,NAD83,563.69,0.08,NAVD88,03050103,dv,00065,00003,87697,,wat,,17164583,0,1996-10-01,2023-07-26,9738
USGS,02146530,"LITTLE SUGAR CREEK AT PINEVILLE, NC",ST,35.08527778,-80.8822222,S,NAD83,531.94,0.01,NAVD88,03050103,dv,00065,00003,87700,,wat,,17164583,0,1997-06-06,2023-07-26,9493
USGS,0214655255,"MCALPINE CREEK AT SR3150 NR IDLEWILD, NC",ST,35.1758333,-80.7191667,S,NAD83,613.19,0.15,NAVD88,03050103,dv,00065,00003,87706,,wat,,17164583,0,1999-06-01,2023-07-26,8698
USGS,02146562,"CAMPBELL CREEK NR CHARLOTTE, NC",ST,35.18666667,-80.7366667,S,NAD83,663.92,0.15,NAVD88,03050103,dv,00065,00003,87712,,wat,,17164583,0,1999-06-26,2023-07-26,8738
USGS,0214657975,"IRVINS CREEK AT SR3168 NR CHARLOTTE, NC",ST,35.1586111,-80.7133333,S,NAD83,612.56,0.15,NAVD88,03050103,dv,00065,00003,87719,,wat,,17164583,0,1999-05-18,2023-07-26,8676
USGS,02146600,"MCALPINE CR AT SARDIS ROAD NEAR CHARLOTTE, NC",ST,35.13777778,-80.7675,S,NAD83,552.36,0.15,NAVD88,03050103,dv,00065,00003,293600,,wat,,17164583,0,1974-02-07,2023-07-26,11342
USGS,02146614,"MCALPINE CR AT COLONY RD NEAR OLDE PROVIDENCE, NC",ST,35.1183333,-80.8066667,S,NAD83,534.76,0.15,NAVD88,03050103,dv,00065,00003,87732,,wat,,17164583,0,2008-08-01,2023-07-26,5454
USGS,02146670,"FOUR MILE CREEK NEAR PINEVILLE, NC",ST,35.07694444,-80.8225,S,NAD83,528.69,0.01,NAVD88,03050103,dv,00065,00003,87736,,wat,,17164583,0,1997-06-18,2023-07-26,9290
USGS,0214668150,"MCMULLEN CR ABOVE LINCREST PLACE AT CHARLOTTE, NC",ST,35.17027778,-80.7855556,S,NAD83,654.84,0.15,NAVD88,03050103,dv,00065,00003,87742,,wat,,17164583,0,2006-05-19,2023-07-26,6137
USGS,02146700,"MCMULLEN CR AT SHARON VIEW RD NEAR CHARLOTTE, NC",ST,35.1408333,-80.82,S,NAD83,592.31,0.15,NAVD88,03050103,dv,00065,00003,87751,,wat,,17164583,0,1999-04-30,2023-07-26,7865
USGS,02146750,"MCALPINE CR BELOW MCMULLEN CR NR PINEVILLE, NC",ST,35.0664972,-80.86985,H,NAD83,515.31,0.14,NAVD88,03050103,dv,00065,00003,87757,,wat,,17164583,0,1974-03-16,2023-07-26,11144
USGS,0214678175,"STEELE CREEK AT SR1441 NR PINEVILLE, NC",ST,35.105,-80.9536111,S,NAD83,561.83,0.1,NAVD88,03050103,dv,00065,00003,87768,,wat,,17164583,0,1998-04-16,2023-07-26,9162
USGS,0214685800,"SIX MILE CREEK NEAR PINEVILLE, NC",ST,35.01035556,-80.8285417,S,NAD83,560.33,0.1,NAVD88,03050103,dv,00065,00003,87775,,wat,,17164583,0,2007-09-30,2023-07-26,5734
USGS,02149000,"COVE CREEK NEAR LAKE LURE, NC",ST,35.4233333,-82.1116667,S,NAD83,815.28,0.2,NAVD88,03050105,dv,00065,00003,87792,,wat,,17164583,0,1995-10-01,2023-07-26,10095
USGS,02150495,"SECOND BROAD RIVER NR LOGAN, NC",ST,35.40444444,-81.8725,S,NAD83,820.37,0.21,NAVD88,03050105,dv,00065,00003,87797,,wat,,17164583,0,1998-10-01,2023-07-26,9002
USGS,02151500,"BROAD RIVER NEAR BOILING SPRINGS, NC",ST,35.2108333,-81.6975,S,NAD83,638.33,0.1,NAVD88,03050105,dv,00065,00003,239357,,wat,,17164583,0,1995-10-01,2023-07-26,10108
USGS,02152100,"FIRST BROAD RIVER NEAR CASAR, NC",ST,35.49305556,-81.6822222,S,NAD83,899.87,0.01,NAVD88,03050105,dv,00065,00003,87818,,wat,,17164583,0,1995-10-01,2023-07-26,10073
USGS,02152474,"FIRST BROAD RIVER AT LAWNDALE, NC",ST,35.41527778,-81.5616667,S,NAD83,772.47,0.1,NAVD88,03050105,dv,00065,00003,87827,,wat,,17164583,0,2008-04-12,2023-07-26,5572
USGS,03161000,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",ST,36.3933333,-81.4069444,S,NAD83,2656.8,0.01,NAVD88,05050001,dv,00065,00003,87839,,wat,,17164583,0,1988-06-27,2023-07-26,7978
USGS,03439000,"FRENCH BROAD RIVER AT ROSMAN, NC",ST,35.1433333,-82.8247222,S,NAD83,2173.96,0.09,NAVD88,06010105,dv,00065,00003,87847,,wat,,17164583,0,1995-10-01,2023-07-26,10143
USGS,03441000,"DAVIDSON RIVER NEAR BREVARD, NC",ST,35.27305556,-82.7058333,S,NAD83,2115.24,0.09,NAVD88,06010105,dv,00065,00003,87856,,wat,,17164583,0,1995-10-01,2023-07-26,10144
USGS,03443000,"FRENCH BROAD RIVER AT BLANTYRE, NC",ST,35.29916667,-82.62388889,S,NAD83,2060.12,0.09,NAVD88,06010105,dv,00065,00003,87865,,wat,,17164583,0,1995-10-01,2023-07-26,10115
USGS,03446000,"MILLS RIVER NEAR MILLS RIVER, NC",ST,35.39805556,-82.595,S,NAD83,2088.39,0.15,NAVD88,06010105,dv,00065,00003,87878,,wat,,17164583,0,1995-10-01,2023-07-26,10118
USGS,03447687,"FRENCH BROAD RIVER NEAR FLETCHER, NC",ST,35.42916667,-82.5525,S,NAD83,2032.76,0.09,NAVD88,06010105,dv,00065,00003,87884,,wat,,17164583,0,2001-07-13,2023-07-26,8021
USGS,0344894205,"NORTH FORK SWANNANOA RIVER NEAR WALKERTOWN, NC",ST,35.68527778,-82.3327778,S,NAD83,2640.34,0.16,NAVD88,06010105,dv,00065,00003,87899,,wat,,17164583,0,1989-02-08,2023-07-26,8837
USGS,03450000,"BEETREE CREEK NEAR SWANNANOA, NC",ST,35.65305556,-82.4052778,S,NAD83,2693.13,0.14,NAVD88,06010105,dv,00065,00003,87911,,wat,,17164583,0,1985-10-01,2023-07-26,9943
USGS,03451000,"SWANNANOA RIVER AT BILTMORE, NC",ST,35.5683333,-82.5447222,S,NAD83,1976.37,0.02,NAVD88,06010105,dv,00065,00003,87918,,wat,,17164583,0,1995-10-01,2023-07-26,10114
USGS,03451500,"FRENCH BROAD RIVER AT ASHEVILLE, NC",ST,35.60888889,-82.5780556,S,NAD83,1949.93,0.09,NAVD88,06010105,dv,00065,00003,87928,,wat,,17164583,0,1985-10-01,2023-07-26,12668
USGS,03453000,"IVY RIVER NEAR MARSHALL, NC",ST,35.7697222,-82.6208333,S,NAD83,1700.21,0.02,NAVD88,06010105,dv,00065,00003,239363,,wat,,17164583,0,1994-06-29,2023-07-26,10575
USGS,03453500,"FRENCH BROAD RIVER AT MARSHALL, NC",ST,35.78638889,-82.6608333,S,NAD83,1646.46,0.01,NAVD88,06010105,dv,00065,00003,294313,,wat,,17164583,0,1995-10-09,2023-07-26,10131
USGS,03454500,"FRENCH BROAD RIVER AT HOT SPRINGS, NC",ST,35.88991667,-82.821,1,NAD83,1311.1,0.01,NAVD88,06010105,dv,00065,00003,87949,,wat,,17164583,0,2011-08-04,2023-07-26,4375
USGS,03455500,"W F PIGEON R ABOVE LAKE LOGAN NR HAZELWOOD, NC",ST,35.3961111,-82.9375,S,NAD83,2976.24,0.15,NAVD88,06010106,dv,00065,00003,87955,,wat,,17164583,0,1995-10-01,2023-07-26,10055
USGS,0345577330,"WEST FORK PIGEON RIVER NEAR RETREAT, NC",ST,35.42666667,-82.9197222,S,NAD83,2837.53,0.09,NAVD88,06010106,dv,00065,00003,87965,,wat,,17164583,0,1988-02-19,2023-07-26,9136
USGS,03456100,"WEST FORK PIGEON RIVER AT BETHEL, NC",ST,35.46388889,-82.9,S,NAD83,2667.85,0.09,NAVD88,06010106,dv,00065,00003,87973,,wat,,17164583,0,1995-10-01,2023-07-26,10131
USGS,03456500,"EAST FORK PIGEON RIVER NEAR CANTON, NC",ST,35.46166667,-82.8697222,S,NAD83,2674.41,0.09,NAVD88,06010106,dv,00065,00003,294321,,wat,,17164583,0,1995-10-01,2023-07-26,10150
USGS,03456991,"PIGEON RIVER NEAR CANTON, NC",ST,35.52194444,-82.8480556,S,NAD83,2581.6,0.09,NAVD88,06010106,dv,00065,00003,87984,,wat,,17164583,0,1985-10-02,2023-07-26,11080
USGS,03459500,"PIGEON RIVER NEAR HEPCO, NC",ST,35.635,-82.99,S,NAD83,2335.81,0.13,NAVD88,06010106,dv,00065,00003,88000,,wat,,17164583,0,1995-10-01,2023-07-26,10007
USGS,03460000,"CATALOOCHEE CREEK NEAR CATALOOCHEE, NC",ST,35.6672222,-83.0727778,S,NAD83,2457.3,0.26,NAVD88,06010106,dv,00065,00003,88009,,wat,,17164583,0,1995-06-13,2023-07-26,10129
USGS,03460795,"PIGEON R BL POWER PLANT NR WATERVILLE, NC",ST,35.7836111,-83.1119444,S,NAD83,1352.96,0.13,NAVD88,06010106,dv,00065,00003,88013,,wat,,17164583,0,1997-01-31,2023-07-26,9567
USGS,03463300,"SOUTH TOE RIVER NEAR CELO, NC",ST,35.83138889,-82.1841667,S,NAD83,2656.52,0.06,NAVD88,06010108,dv,00065,00003,88033,,wat,,17164583,0,1995-10-01,2023-07-26,10048
USGS,03479000,"WATAUGA RIVER NEAR SUGAR GROVE, NC",ST,36.23916667,-81.8222222,S,NAD83,2607.68,0.01,NAVD88,06010103,dv,00065,00003,88042,,wat,,17164583,0,1995-10-01,2023-07-26,10148
USGS,03500000,"LITTLE TENNESSEE RIVER NEAR PRENTISS, NC",ST,35.15,-83.3797222,S,NAD83,2008.24,0.06,NAVD88,06010202,dv,00065,00003,88050,,wat,,17164583,0,1995-10-01,2023-07-26,10112
USGS,03503000,"LITTLE TENNESSEE RIVER AT NEEDMORE, NC",ST,35.33638889,-83.5269444,S,NAD83,1760.9,0.13,NAVD88,06010202,dv,00065,00003,88119,,wat,,17164583,0,1995-10-01,2023-07-26,10075
USGS,03504000,"NANTAHALA RIVER NEAR RAINBOW SPRINGS, NC",ST,35.1275,-83.6186111,S,NAD83,3073.07,0.24,NAVD88,06010202,dv,00065,00003,294341,,wat,,17164583,0,1974-02-27,2023-07-26,13291
USGS,03505550,"NANTAHALA RIVER NEAR HEWITT, NC",ST,35.305,-83.6522222,S,NAD83,1876.35,0.13,NAVD88,06010202,dv,00065,00003,88138,,wat,,17164583,0,2004-12-02,2023-07-26,6790
USGS,03508050,"TUCKASEGEE RIVER AT SR 1172 NR CULLOWHEE, NC",ST,35.28777778,-83.14388889,S,NAD83,2111.45,0.2,NAVD88,06010203,dv,00065,00003,325054,,wat,,17164583,0,2004-09-04,2023-07-26,6886
USGS,03510577,"TUCKASEGEE RIVER AT BARKER'S CREEK, NC",ST,35.38444444,-83.2916667,S,NAD83,1880.25,0.17,NAVD88,06010203,dv,00065,00003,88158,,wat,,17164583,0,2004-07-01,2023-07-26,6928
USGS,03512000,"OCONALUFTEE RIVER AT BIRDTOWN, NC",ST,35.46138889,-83.3536111,S,NAD83,1843.25,0.01,NAVD88,06010203,dv,00065,00003,88168,,wat,,17164583,0,1995-10-01,2023-07-26,10012
USGS,03513000,"TUCKASEGEE RIVER AT BRYSON CITY, NC",ST,35.4275,-83.4469444,S,NAD83,1714.32,0.13,NAVD88,06010203,dv,00065,00003,88195,,wat,,17164583,0,2001-10-01,2023-07-26,7954
USGS,0351706800,"CHEOAH RIVER NR BEARPEN GAP NR TAPOCO, NC",ST,35.4383333,-83.91888889,S,NAD83,1271.7,0.25,NAVD88,06010204,dv,00065,00003,242326,,wat,,17164583,0,1999-10-01,2023-07-26,8694
USGS,03550000,"VALLEY RIVER AT TOMOTLA, NC",ST,35.13888889,-83.9805556,S,NAD83,1556.39,0.11,NAVD88,06020002,dv,00065,00003,88231,,wat,,17164583,0,1995-10-01,2023-07-26,10124
USGS,02110500,"WACCAMAW RIVER NEAR LONGS, SC",ST,33.9126719,-78.7150175,R,NAD83,4.22,0.01,NAVD88,03040206,dv,00065,00003,124360,,wat,,17164583,0,1986-08-06,2023-07-26,13304
USGS,02110550,"WACCAMAW RIVER ABOVE CONWAY, SC",ST-TS,33.8508333,-78.8972222,S,NAD83,0,0.01,NAVD88,03040206,dv,00065,00003,124378,,wat,,17164583,0,2013-06-22,2023-07-26,3674
USGS,02110704,"WACCAMAW RIVER AT CONWAY MARINA AT CONWAY, SC",ST,33.8326111,-79.0437222,R,NAD83,-6.14,0.15,NAVD88,03040206,dv,00065,00003,124450,,wat,,17164583,0,1994-10-01,2023-07-26,7895
USGS,02110725,"AIW AT HIGHWAY 544 AT SOCASTEE, SC",ST-TS,33.6871151,-79.0047569,U,NAD83,-10.88,0.01,NAVD88,03040206,dv,00065,00003,124466,,wat,,17164583,0,1999-09-22,2023-07-26,8554
USGS,02110777,"AIW AT HIGHWAY 9 AT NIXONS CROSSROADS, SC",ST-TS,33.8515612,-78.6558483,R,NAD83,-12.7,0.03,NAVD88,03040207,dv,00065,00003,124544,,wat,,17164583,0,1998-09-30,2023-07-26,8790
USGS,02110802,"WACCAMAW RIVER AT BUCKSPORT, SC",ST-TS,33.64905837,-79.09420639,U,NAD83,-15.63,0.13,NAVD88,03040206,dv,00065,00003,124559,,wat,,17164583,0,2005-09-30,2023-07-26,6327
USGS,021108125,"WACCAMAW RIVER NEAR PAWLEYS ISLAND, SC",ST-TS,33.50655724,-79.1269867,F,NAD83,-4.5,0.1,NAVD88,03040206,dv,00065,00003,124594,,wat,,17164583,0,2001-11-30,2023-07-26,7657
USGS,02110815,"WACCAMAW R NR HAGLEY LAND. NR PAWLEYS ISLAND, SC",ST-TS,33.44461245,-79.1739341,U,NAD83,-15.68,0.13,NAVD88,03040206,dv,00065,00003,124617,,wat,,17164583,0,1998-09-30,2023-07-26,8858
USGS,02130561,"PEE DEE RIVER NR BENNETTSVILLE, SC",ST,34.60626798,-79.7883963,F,NAD83,0,5,NGVD29,03040201,dv,00065,00003,124635,,wat,,17164583,0,1990-11-04,2023-07-26,11387
USGS,02130840,"BLACK CREEK BELOW CHESTERFIELD, SC",ST,34.6633333,-80.2116667,F,NAD83,297.32,0.18,NAVD88,03040201,dv,00065,00003,124644,,wat,,17164583,0,2005-09-22,2023-07-26,6402
USGS,02130900,"BLACK CREEK NEAR MCBEE, SC",ST,34.51404244,-80.1831244,U,NAD83,223.96,0.13,NAVD88,03040201,dv,00065,00003,124652,,wat,,17164583,0,1994-10-02,2023-07-26,10359
USGS,02130910,"BLACK CREEK NEAR HARTSVILLE, SC",ST,34.39737618,-80.149791,U,NAD83,176.63,0.02,NAVD88,03040201,dv,00065,00003,124658,,wat,,17164583,0,1995-10-02,2023-07-26,9963
USGS,02130980,"BLACK CREEK NEAR QUINBY, SC",ST,34.24376518,-79.7447833,R,NAD83,57.46,0.07,NAVD88,03040201,dv,00065,00003,124670,,wat,,17164583,0,2001-10-02,2023-07-26,7859
USGS,02131000,"PEE DEE RIVER AT PEEDEE, SC",ST,34.20432518,-79.5483896,U,NAD83,23.54,0.01,NAVD88,03040201,dv,00065,00003,124680,,wat,,17164583,0,1986-07-29,2023-07-26,13342
USGS,02131010,"PEE DEE RIVER BELOW PEE DEE, SC",ST,34.15738145,-79.5533904,R,NAD83,14.29,0.01,NAVD88,03040201,dv,00065,00003,124685,,wat,,17164583,0,1996-10-01,2023-07-26,9372
USGS,02131472,"HANGING ROCK CREEK NR KERSHAW, SC",ST,34.51626465,-80.5828514,U,NAD83,340.94,0.06,NAVD88,03040202,dv,00065,00003,124727,,wat,,17164583,0,1992-10-01,2023-07-26,6041
USGS,02131500,"LYNCHES RIVER NEAR BISHOPVILLE, SC",ST,34.2501545,-80.2136816,U,NAD83,154.91,0.02,NAVD88,03040202,dv,00065,00003,124733,,wat,,17164583,0,2002-02-06,2023-07-26,7754
USGS,02132000,"LYNCHES RIVER AT EFFINGHAM, SC",ST,34.05154846,-79.7539545,U,NAD83,57.39,0.07,NAVD88,03040202,dv,00065,00003,124743,,wat,,17164583,0,1986-07-31,2023-07-26,13195
USGS,02135000,"LITTLE PEE DEE R. AT GALIVANTS FERRY, SC",ST,34.05675,-79.2477222,R,NAD83,22.34,0.01,NAVD88,03040204,dv,00065,00003,124752,,wat,,17164583,0,1986-08-05,2023-07-26,13238
USGS,02136000,"BLACK RIVER AT KINGSTREE, SC",ST,33.66225,-79.83613889,R,NAD83,24.48,0.18,NAVD88,03040205,dv,00065,00003,124833,,wat,,17164583,0,1986-07-30,2023-07-26,13294
USGS,02136361,"TURKEY CREEK NEAR MARYVILLE, SC",ST,33.32850037,-79.3381102,U,NAD83,10.08,0.11,NAVD88,03040207,dv,00065,00003,124844,,wat,,17164583,0,1993-09-30,2023-07-26,10608
USGS,021457492,"ALLISON CREEK AT RD 114 NEAR YORK, SC",ST,35.065,-81.1383333,R,NAD83,572.33,0.04,NAVD88,03050101,dv,00065,00003,124859,,wat,,17164583,0,2008-04-10,2023-07-26,5486
USGS,021459367,"BIG DUTCHMAN CREEK AT ROCK HILL, SC",ST,34.9868083,-81.00833889,S,NAD83,499.64,0.03,NAVD88,03050103,dv,00065,00003,124865,,wat,,17164583,0,2006-09-29,2023-07-26,6026
USGS,02146000,"CATAWBA RIVER NEAR ROCK HILL, SC",ST,34.98486935,-80.9739658,U,NAD83,484.95,0.04,NAVD88,03050103,dv,00065,00003,324208,,wat,,17164583,0,1991-10-02,2023-07-26,11396
USGS,02146110,"MANCHESTER CREEK AT ROCK HILL, SC",ST,34.94444444,-80.9797222,S,NAD83,508.74,0.1,NAVD88,03050103,dv,00065,00003,124883,,wat,,17164583,0,2006-12-08,2023-07-26,5980
USGS,0214676115,"MCALPINE CREEK AT SR2964 NR CAMP COX, SC",ST,35.0408333,-80.8916667,S,NAD83,496.95,0.04,NAVD88,03050103,dv,00065,00003,87761,,wat,,17164583,0,2005-10-01,2023-07-26,6484
USGS,02146800,"SUGAR CREEK NR FORT MILL, SC",ST,35.00566944,-80.90195,C,NAD83,478.9,0.03,NAVD88,03050103,dv,00065,00003,124892,,wat,,17164583,0,2006-04-01,2023-07-26,6294
USGS,02147020,"CATAWBA RIVER BELOW CATAWBA, SC",ST,34.83625705,-80.879518,U,NAD83,441.03,0.21,NAVD88,03050103,dv,00065,00003,124914,,wat,,17164583,0,1992-01-25,2023-07-26,10925
USGS,021473415,"FISHING CREEK AT HWY 5 BELOW YORK, SC",ST,34.97531944,-81.18015,C,NAD83,579.33,0.07,NAVD88,03050103,dv,00065,00003,293612,,wat,,17164583,0,2008-04-11,2023-07-26,5485
USGS,021473426,"TOOLS FORK CREEK NEAR ROCK HILL, SC",ST,34.95648056,-81.1058611,C,NAD83,566.52,0.07,NAVD88,03050103,dv,00065,00003,124943,,wat,,17164583,0,1998-08-25,2023-07-26,7062
USGS,021473428,"WILDCAT CREEK BELOW ROCK HILL, SC",ST,34.88927778,-81.0686944,C,NAD83,507.35,0.04,NAVD88,03050103,dv,00065,00003,124949,,wat,,17164583,0,1998-08-25,2023-07-26,7312
USGS,02147500,"ROCKY CREEK AT GREAT FALLS, SC",ST,34.5654221,-80.9198025,S,NAD83,294.13,0.03,NAVD88,03050103,dv,00065,00003,124975,,wat,,17164583,0,1986-08-03,2023-07-26,13056
USGS,02148000,"WATEREE RIVER NR. CAMDEN, SC",ST,34.24459385,-80.6539697,S,NAD83,114.5,0.02,NAVD88,03050104,dv,00065,00003,124981,,wat,,17164583,0,1983-12-07,2023-07-26,14138
USGS,02153051,"GASTON SHOALS RESERVOIR ABOVE BLACKSBURG, SC",LK,35.13762807,-81.5978723,U,NAD83,504.71,0.01,NAVD88,03050105,dv,00065,00003,125027,,wat,,17164583,0,1997-10-02,2023-05-10,7894
USGS,02153200,"BROAD RIVER NEAR BLACKSBURG, SC",ST,35.12401728,-81.58787199,R,NAD83,545.66,0.01,NAVD88,03050105,dv,00065,00003,125031,,wat,,17164583,0,1997-09-24,2023-07-26,9377
USGS,02153551,"BROAD RIVER BELOW NINETYNINE ISLAND RESERVOIR, SC",ST,35.0312419,-81.492591,F,NAD83,410.58,0.1,NAVD88,03050105,dv,00065,00003,125051,,wat,,17164583,0,1998-10-31,2023-07-26,8677
