agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd,data_type_cd,parm_cd,stat_cd,ts_id,loc_web_ds,medium_grp_cd,parm_grp_cd,srs_id,access_cd,begin_date,end_date,count_nu
USGS,02134900,"LUMBER RIVER AT NICHOLS, SC",ST,34.22599744,-79.1342051,F,NAD83,28.38,0.1,NAVD88,03040203,dv,00065,00003,249611,,wat,,17164583,0,2017-05-23,2024-02-14,2458
USGS,02135000,"LITTLE PEE DEE R. AT GALIVANTS FERRY, SC",ST,34.05675,-79.2477222,R,NAD83,22.34,0.01,NAVD88,03040204,dv,00065,00003,124752,,wat,,17164583,0,1986-08-05,2024-02-14,13441
USGS,02135100,"LITTLE PEE DEE RIVER NEAR CONWAY, SC",ST,33.83388889,-79.2519444,S,NAD83,-4.55,0.13,NAVD88,03040204,dv,00065,00003,318368,,wat,,17164583,0,2016-10-15,2024-02-14,873
USGS,02135501,"BLACK RIVER AT I-95 NEAR MANNING, SC",ST,33.83388889,-80.1315833,S,NAD83,68.04,0.04,NAVD88,03040205,dv,00065,00003,251296,,wat,,17164583,0,2019-05-07,2024-02-15,1746
USGS,02136000,"BLACK RIVER AT KINGSTREE, SC",ST,33.66225,-79.83613889,R,NAD83,24.48,0.18,NAVD88,03040205,dv,00065,00003,124833,,wat,,17164583,0,1986-07-30,2024-02-14,13497
USGS,02136270,"BLACK RIVER NEAR DUNBAR, SC",ST,33.5485833,-79.3603333,S,NAD83,-15,0.13,NAVD88,03040205,dv,00065,00003,316212,,wat,,17164583,0,2022-07-29,2024-02-14,564
USGS,02136361,"TURKEY CREEK NEAR MARYVILLE, SC",ST,33.32850037,-79.3381102,U,NAD83,10.08,0.11,NAVD88,03040207,dv,00065,00003,124844,,wat,,17164583,0,1993-09-30,2024-02-14,10811
USGS,021457492,"ALLISON CREEK AT RD 114 NEAR YORK, SC",ST,35.065,-81.1383333,R,NAD83,572.33,0.04,NAVD88,03050101,dv,00065,00003,124859,,wat,,17164583,0,2008-04-10,2024-02-14,5687
USGS,02145910,"CATAWBA RIVER BL LAKE WYLIE DAM FEWELL ISLAND, SC",ST,35.01641944,-81.00156389,S,NAD83,487.25,0.09,NAVD88,03050103,dv,00065,00003,227046,,wat,,17164583,0,2018-03-09,2024-02-14,2169
USGS,021459367,"BIG DUTCHMAN CREEK AT ROCK HILL, SC",ST,34.9868083,-81.00833889,S,NAD83,499.64,0.03,NAVD88,03050103,dv,00065,00003,124865,,wat,,17164583,0,2006-09-29,2024-02-14,6229
USGS,02146000,"CATAWBA RIVER NEAR ROCK HILL, SC",ST,34.98486935,-80.9739658,U,NAD83,484.95,0.04,NAVD88,03050103,dv,00065,00003,324208,,wat,,17164583,0,1991-10-02,2024-02-14,11599
USGS,02146110,"MANCHESTER CREEK AT ROCK HILL, SC",ST,34.94444444,-80.9797222,S,NAD83,508.74,0.1,NAVD88,03050103,dv,00065,00003,124883,,wat,,17164583,0,2006-12-08,2024-02-14,6180
USGS,0214676115,"MCALPINE CREEK AT SR2964 NR CAMP COX, SC",ST,35.0408333,-80.8916667,S,NAD83,496.95,0.04,NAVD88,03050103,dv,00065,00003,87761,,wat,,17164583,0,2005-10-01,2024-02-14,6687
USGS,02146800,"SUGAR CREEK NR FORT MILL, SC",ST,35.00566944,-80.90195,C,NAD83,478.9,0.03,NAVD88,03050103,dv,00065,00003,124892,,wat,,17164583,0,2006-04-01,2024-02-14,6497
USGS,02147020,"CATAWBA RIVER BELOW CATAWBA, SC",ST,34.83625705,-80.879518,U,NAD83,441.03,0.21,NAVD88,03050103,dv,00065,00003,124914,,wat,,17164583,0,1992-01-25,2024-02-14,11128
USGS,02147310,"CATAWBA RIVER AT GREAT FALLS, SC",ST,34.59805556,-80.8905556,S,NAD83,0,0.01,NAVD88,03050103,dv,00065,00003,321160,,wat,,17164583,0,2016-06-17,2024-02-14,2781
USGS,021473415,"FISHING CREEK AT HWY 5 BELOW YORK, SC",ST,34.97531944,-81.18015,C,NAD83,579.33,0.07,NAVD88,03050103,dv,00065,00003,293612,,wat,,17164583,0,2008-04-11,2024-02-14,5687
USGS,021473426,"TOOLS FORK CREEK NEAR ROCK HILL, SC",ST,34.95648056,-81.1058611,C,NAD83,566.52,0.07,NAVD88,03050103,dv,00065,00003,124943,,wat,,17164583,0,1998-08-25,2024-02-14,7265
USGS,021473428,"WILDCAT CREEK BELOW ROCK HILL, SC",ST,34.88927778,-81.0686944,C,NAD83,507.35,0.04,NAVD88,03050103,dv,00065,00003,124949,,wat,,17164583,0,1998-08-25,2024-02-14,7515
USGS,021474095,"GREAT FALLS RESERVOIR TAILRACE BL GREAT FALLS, SC",ST,34.5579783,-80.8931627,S,NAD83,0,0.09,NAVD88,03050103,dv,00065,00003,167265,,wat,,17164583,0,2021-02-15,2024-02-14,1095
USGS,02147500,"ROCKY CREEK AT GREAT FALLS, SC",ST,34.5654221,-80.9198025,S,NAD83,294.13,0.03,NAVD88,03050103,dv,00065,00003,124975,,wat,,17164583,0,1986-08-03,2024-02-14,13258
USGS,02147505,"CEDAR CREEK RES TAILRACE BELOW GREAT FALLS, SC",ST,34.5411111,-80.8752778,S,NAD83,270,5,NAVD88,03050103,dv,00065,00003,293618,,wat,,17164583,0,2016-10-05,2024-02-14,2680
USGS,02147659,"DUTCHMANS CREEK NEAR WINNSBORO, SC",ST,34.36794444,-80.9546667,S,NAD83,0,0.08,NAVD88,03050104,dv,00065,00003,251302,,wat,,17164583,0,2019-06-13,2024-02-14,1215
USGS,02147801,"LAKE WATEREE TAILRACE ABOVE CAMDEN, SC",ST,34.33542657,-80.7020242,F,NAD83,145,1,NGVD29,03050104,dv,00065,00003,166391,,wat,,17164583,0,2016-11-22,2024-02-14,2638
USGS,02148000,"WATEREE RIVER NR. CAMDEN, SC",ST,34.24459385,-80.6539697,S,NAD83,114.5,0.02,NAVD88,03050104,dv,00065,00003,124981,,wat,,17164583,0,1983-12-07,2024-02-14,14341
USGS,02153051,"GASTON SHOALS RESERVOIR ABOVE BLACKSBURG, SC",LK,35.13762807,-81.5978723,U,NAD83,504.71,0.01,NAVD88,03050105,dv,00065,00003,125027,,wat,,17164583,0,1997-10-02,2023-10-17,8054
USGS,02153200,"BROAD RIVER NEAR BLACKSBURG, SC",ST,35.12401728,-81.58787199,R,NAD83,545.66,0.01,NAVD88,03050105,dv,00065,00003,125031,,wat,,17164583,0,1997-09-24,2024-02-14,9580
USGS,02153551,"BROAD RIVER BELOW NINETYNINE ISLAND RESERVOIR, SC",ST,35.0312419,-81.492591,F,NAD83,410.58,0.1,NAVD88,03050105,dv,00065,00003,125051,,wat,,17164583,0,1998-10-31,2024-02-14,8880
USGS,02153590,"KINGS CREEK AT BLACKSBURG, SC",ST,35.11846498,-81.43647578,S,NAD83,601.14,0.15,NAVD88,03050105,dv,00065,00003,125057,,wat,,17164583,0,2006-10-01,2024-02-14,5772
USGS,02153700,"THICKETTY CREEK AT CNTY ROAD 42 NEAR GAFFNEY, SC",ST,35.0629045,-81.7145444,U,NAD83,591.44,0.13,NAVD88,03050105,dv,00065,00003,125075,,wat,,17164583,0,2006-10-01,2024-02-14,6281
USGS,02154500,"NORTH PACOLET RIVER AT FINGERVILLE, SC",ST,35.12095166,-81.9859403,U,NAD83,715.31,0.16,NAVD88,03050105,dv,00065,00003,125093,,wat,,17164583,0,1993-10-02,2024-02-14,10850
USGS,02154790,"SOUTH PACOLET RIVER NR CAMPOBELLO, SC",ST,35.1065051,-82.1295549,F,NAD83,814.8,0.05,NAVD88,03050105,dv,00065,00003,125100,,wat,,17164583,0,1993-10-06,2024-02-14,10830
USGS,02155500,"PACOLET RIVER NEAR FINGERVILLE, SC",ST,35.10984144,-81.9595507,U,NAD83,703.14,0.19,NAVD88,03050105,dv,00065,00003,125111,,wat,,17164583,0,1993-10-05,2024-02-14,9450
USGS,021556525,"PACOLET RIVER BELOW LAKE BLALOCK NEAR COWPENS, SC",ST,35.0476231,-81.8556592,F,NAD83,644.77,0.16,NAVD88,03050105,dv,00065,00003,125125,,wat,,17164583,0,1993-11-02,2024-02-14,8893
USGS,02156300,"LAWSONS FORK CREEK AT SPARTANBURG, SC",ST,34.9481803,-81.8687141,U,NAD83,632.92,0.05,NAVD88,03050105,dv,00065,00003,125138,,wat,,17164583,0,2012-06-21,2024-02-14,4245
USGS,02156350,"PACOLET RIVER AT PACOLET, SC",ST,34.92123056,-81.74238889,R,NAD83,480.65,0.12,NAVD88,03050105,dv,00065,00003,288172,,wat,,17164583,0,2021-04-20,2024-02-14,1027
USGS,02156370,"PACOLET RIVER NEAR SARATT, SC",ST,34.8733333,-81.5316667,S,NAD83,413.33,0.21,NAVD88,03050105,dv,00065,00003,125151,,wat,,17164583,0,2012-08-23,2024-02-14,2295
USGS,021564493,"BROAD RIVER BELOW NEAL SHOALS RES NR CARLISLE, SC",ST,34.66305556,-81.4472222,S,NAD83,-0.53,0.02,NAVD88,03050106,dv,00065,00003,125173,,wat,,17164583,0,2012-03-27,2024-02-14,4200
USGS,02156500,"BROAD RIVER NEAR CARLISLE, SC",ST,34.5951393,-81.4212089,U,NAD83,289.99,0.05,NAVD88,03050106,dv,00065,00003,125198,,wat,,17164583,0,1984-08-06,2024-02-14,14298
USGS,02156999,"N. TYGER RIVER BELOW WELLFORD, SC",ST,34.94,-82.0533333,S,NAD83,687.72,0.13,NAVD88,03050107,dv,00065,00003,293631,,wat,,17164583,0,2007-05-30,2024-02-14,2999
USGS,02157000,"NORTH TYGER RIVER NEAR FAIRMONT, SC",ST,34.92928718,-82.0442725,U,NAD83,682.54,0.06,NAVD88,03050107,dv,00065,00003,243303,,wat,,17164583,0,2018-12-01,2024-02-14,1833
USGS,02157470,"MIDDLE TYGER RIVER NEAR GRAMLING, SC",ST,35.03888889,-82.2186111,R,NAD83,848.05,0.02,NAVD88,03050107,dv,00065,00003,125212,,wat,,17164583,0,2002-02-15,2024-02-14,7352
USGS,02157475,"MIDDLE TYGER RIVER BELOW LYMAN LAKE, NR GREER, SC",ST,34.98002778,-82.1932778,R,NAD83,827,1.6,NAVD88,03050107,dv,00065,00003,312122,,wat,,17164583,0,2022-03-18,2024-02-14,699
USGS,02157490,"BEAVERDAM CREEK ABOVE GREER, SC",ST,34.97527778,-82.1955556,R,NAD83,809.69,0.02,NAVD88,03050107,dv,00065,00003,125218,,wat,,17164583,0,2002-03-07,2024-02-14,5099
USGS,02157510,"MIDDLE TYGER RIVER NEAR LYMAN, SC",ST,34.9401187,-82.1234421,S,NAD83,758.69,0.02,NAVD88,03050107,dv,00065,00003,324227,,wat,,17164583,0,2000-02-12,2024-02-14,8669
USGS,02158408,"SOUTH TYGER RIVER BELOW DUNCAN, SC",ST,34.92095239,-82.130109,R,NAD83,714.15,0.02,NAVD88,03050107,dv,00065,00003,125232,,wat,,17164583,0,2001-02-17,2024-02-14,7431
USGS,02159500,"TYGER RIVER NEAR WOODRUFF, SC",ST,34.75527778,-81.9272222,U,NAD83,485.44,0.18,NAVD88,03050107,dv,00065,00003,285490,,wat,,17164583,0,2021-02-15,2024-02-14,1095
USGS,02160105,"TYGER RIVER NEAR DELTA, SC",ST,34.5354163,-81.548158,U,NAD83,302.1,0.18,NAVD88,03050107,dv,00065,00003,125265,,wat,,17164583,0,1983-12-08,2024-02-14,14196
USGS,02160325,"BRUSHY CREEK NEAR GREENVILLE, SC",ST,34.88345068,-82.3012278,U,NAD83,842.79,0.06,NAVD88,03050108,dv,00065,00003,125274,,wat,,17164583,0,2004-08-10,2024-02-14,7040
USGS,02160326,"ENOREE RIVER AT PELHAM, SC",ST,34.85650727,-82.22622468,F,NAD83,730.46,0.1,NAVD88,03050108,dv,00065,00003,125284,,wat,,17164583,0,1993-03-11,2024-02-14,11208
USGS,021603273,"ROCKY CREEK NEAR WADE HAMPTON, SC",ST,34.8561111,-82.2683333,S,NAD83,0,0.05,NAVD88,03050108,dv,00065,00003,125288,,wat,,17164583,0,2016-04-14,2024-02-14,2862
USGS,02160381,"DURBIN CREEK ABOVE FOUNTAIN INN, SC",ST,34.71678818,-82.1737222,F,NAD83,678.24,0.06,NAVD88,03050108,dv,00065,00003,125291,,wat,,17164583,0,1994-07-06,2024-02-14,10524
USGS,02160390,"ENOREE RIVER NEAR WOODRUFF, SC",ST,34.68345815,-82.0398229,U,NAD83,528.52,0.14,NAVD88,03050108,dv,00065,00003,293639,,wat,,17164583,0,1993-02-09,2024-02-14,10641
USGS,02160700,"ENOREE RIVER AT WHITMIRE, SC",ST,34.5093039,-81.5981594,R,NAD83,299.6,0.06,NAVD88,03050108,dv,00065,00003,125320,,wat,,17164583,0,1984-05-04,2024-02-14,14210
USGS,02160991,"BROAD RIVER NEAR JENKINSVILLE, SC",ST,34.26070285,-81.3303747,U,NAD83,0,5,NGVD29,03050106,dv,00065,00003,125352,,wat,,17164583,0,1994-10-01,2024-02-14,10553
USGS,02161000,"BROAD RIVER AT ALSTON, SC",ST,34.24320335,-81.319541,R,NAD83,211.26,0.05,NAVD88,03050106,dv,00065,00003,125359,,wat,,17164583,0,1983-12-07,2024-02-14,13091
USGS,02162035,"BROAD RIVER NEAR COLUMBIA, SC",ST,34.0483333,-81.0733333,S,NAD83,-1,0.1,NAVD88,03050106,dv,00065,00003,125372,,wat,,17164583,0,2011-07-02,2024-02-14,4363
USGS,02162093,"SMITH BRANCH AT NORTH MAIN ST AT COLUMBIA, SC",ST,34.02737615,-81.0417588,U,NAD83,199.38,0.04,NAVD88,03050106,dv,00065,00003,125397,,wat,,17164583,0,1984-10-01,2024-02-14,13460
USGS,02162285,"TABLE ROCK RESERVOIR NR CLEVELAND, SC",LK,35.06416667,-82.6725,S,NAD83,1199.68,0.19,NAVD88,03050109,dv,00065,00003,210089,,wat,,17164583,0,2017-02-11,2024-02-14,2543
USGS,02162290,"SOUTH SALUDA RIVER NEAR CLEVELAND, SC",ST,35.06345088,-82.650128,1,NAD83,1089.12,0.04,NAVD88,03050109,dv,00065,00003,125406,,wat,,17164583,0,2000-02-10,2024-02-14,6309
USGS,02162350,"MIDDLE SALUDA RIVER NEAR CLEVELAND, SC",ST,35.1201172,-82.537623,U,NAD83,1078.71,0.02,NAVD88,03050109,dv,00065,00003,125412,,wat,,17164583,0,1993-10-02,2024-02-14,7853
USGS,021623950,"NORTH SALUDA RIVER NEAR HIGHLAND, SC",ST,35.1672222,-82.3647222,S,NAD83,1233.72,0.1,NAVD88,03050109,dv,00065,00003,207105,,wat,,17164583,0,2017-02-02,2024-02-15,2562
USGS,021623957,"BIG FALLS CREEK NEAR TIGERVILLE, SC",ST,35.17,-82.4027778,S,NAD83,1704.83,0.16,NAVD88,03050109,dv,00065,00003,234001,,wat,,17164583,0,2016-12-18,2024-02-14,2615
USGS,021623961,"NORTH SALUDA RESERVOIR NEAR TIGERVILLE, SC",LK,35.14166667,-82.4086111,S,NAD83,1200,0.1,NAVD88,03050109,dv,00065,00003,166603,,wat,,17164583,0,2016-12-15,2024-02-14,2617
USGS,021623975,"NORTH SALUDA RIVER ABOVE SLATER, SC",ST,35.08388889,-82.46,S,NAD83,998.06,0.02,NAVD88,03050109,dv,00065,00003,125418,,wat,,17164583,0,2011-01-28,2024-02-14,4184
USGS,02162500,"SALUDA RIVER NEAR GREENVILLE, SC",ST,34.84233977,-82.4806814,U,NAD83,797.33,0.02,NAVD88,03050109,dv,00065,00003,125424,,wat,,17164583,0,1990-02-27,2024-02-14,12320
USGS,021630005,"SALUDA RIVER BELOW PELZER, SC",ST,34.63838889,-82.4498056,S,NAD83,686.58,0.05,NAVD88,03050109,dv,00065,00003,316360,,wat,,17164583,0,2022-06-08,2024-02-14,617
USGS,02163500,"SALUDA RIVER NEAR WARE SHOALS, SC",ST,34.39178518,-82.22345068,R,NAD83,437.44,0.14,NAVD88,03050109,dv,00065,00003,125453,,wat,,17164583,0,1997-09-05,2024-02-14,9597
USGS,02164000,"REEDY RIVER NEAR GREENVILLE, SC",ST,34.8001183,-82.3651213,U,NAD83,808.39,0.02,NAVD88,03050109,dv,00065,00003,125462,,wat,,17164583,0,1987-09-29,2024-02-14,13171
USGS,02164110,"REEDY RIVER ABOVE FORK SHOALS, SC",ST,34.65289568,-82.2976186,F,NAD83,653.41,0.08,NAVD88,03050109,dv,00065,00003,125469,,wat,,17164583,0,1993-09-02,2024-02-14,10908
USGS,021650905,"REEDY RIVER NEAR WATERLOO, SC",ST,34.39138889,-82.1394444,S,NAD83,439.23,0.04,NAVD88,03050109,dv,00065,00003,252432,,wat,,17164583,0,2017-09-30,2024-02-14,2305
USGS,02165200,"SOUTH RABON CREEK NEAR GRAY COURT, SC",ST,34.52011957,-82.1570514,U,NAD83,547.08,0.04,NAVD88,03050109,dv,00065,00003,125482,,wat,,17164583,0,1990-05-04,2024-02-14,12050
USGS,021652801,"NORTH RABON CREEK NEAR HICKORY TAVERN, SC",ST,34.525,-82.1383333,S,NAD83,520.77,0.06,NAVD88,03050109,dv,00065,00003,125489,,wat,,17164583,0,2008-08-22,2024-02-14,5595
USGS,02166501,"LAKE GREENWOOD TAILRACE NR CHAPPELLS, SC",ST,34.16763036,-81.9078923,U,NAD83,370,5,NGVD29,03050109,dv,00065,00003,125501,,wat,,17164583,0,1994-09-30,2024-02-14,10696
USGS,021668000,"WILSON CREEK AT NINETY SIX, SC",ST,34.20169444,-82.0462778,S,NAD83,433.38,0.16,NAVD88,03050109,dv,00065,00003,293643,,wat,,17164583,0,2020-05-22,2024-02-14,1362
USGS,02166975,"SAMPLE BRANCH AT GREENWOOD, SC",ST,34.21567778,-82.1553992,U,NAD83,,,,03050109,dv,00065,00003,287173,,wat,,17164583,0,2021-04-01,2024-02-14,823
USGS,02167000,"SALUDA RIVER AT CHAPPELLS, SC",ST,34.17457619,-81.864002,U,NAD83,362.12,0.16,NAVD88,03050109,dv,00065,00003,125522,,wat,,17164583,0,1976-10-08,2024-02-14,13446
USGS,021671101,"LITTLE RIVER AT LAURENS, SC",ST,34.50075,-82.0089444,R,NAD83,550,10,NAVD88,03050109,dv,00065,00003,286354,,wat,,17164583,0,2021-04-03,2024-02-14,1045
USGS,02167450,"LITTLE RIVER NR SILVERSTREET, SC",ST,34.20957949,-81.7631659,U,NAD83,359.11,0.18,NAVD88,03050109,dv,00065,00003,125528,,wat,,17164583,0,1990-03-30,2024-02-13,12151
USGS,02167582,"BUSH RIVER NR PROSPERITY, SC",ST,34.1687501,-81.61038399,U,NAD83,358.74,0.18,NAVD88,03050109,dv,00065,00003,125546,,wat,,17164583,0,1990-02-27,2024-02-14,12146
USGS,021677090,"BIG CREEK AT BIG CREEK RD NEAR SALUDA, SC",ST,34.0726111,-81.71975,S,NAD83,300,0.04,NAVD88,03050109,dv,00065,00003,310317,,wat,,17164583,0,2022-01-27,2024-02-14,749
USGS,021677129,"MOORES CREEK NEAR BATESBURG, SC",ST,33.93986178,-81.6128827,U,NAD83,400,0.04,NAVD88,03050109,dv,00065,00003,324241,,wat,,17164583,0,2022-01-27,2024-02-14,749
USGS,02168501,"LAKE MURRAY TAILRACE NEAR COLUMBIA, SC",ST,34.053482,-81.2167642,R,NAD83,98.29,0.03,NAVD88,03050109,dv,00065,00003,293647,[(2)],wat,,17164583,0,1999-10-01,2024-02-14,8337
USGS,02168504,"SALUDA RIVER BELOW LK MURRAY DAM NR COLUMBIA, SC",ST,34.0509822,-81.2095418,U,NAD83,168.36,0.03,NAVD88,03050109,dv,00065,00003,125626,,wat,,17164583,0,1988-10-01,2024-02-14,12799
USGS,02168810,"TWELVE MILE CREEK AT LEXINGTON, SC",ST,33.97677778,-81.2278056,S,NAD83,256.66,0.03,NAVD88,03050109,dv,00065,00003,258019,,wat,,17164583,0,2019-12-19,2024-02-14,1500
USGS,02169000,"SALUDA RIVER NEAR COLUMBIA, SC",ST,34.0140416,-81.0878717,S,NAD83,148.71,0.03,NAVD88,03050109,dv,00065,00003,125639,,wat,,17164583,0,1986-07-29,2024-02-14,13571
USGS,02169500,"CONGAREE RIVER AT COLUMBIA, SC",ST,33.99320985,-81.049815,S,NAD83,112.14,0.07,NAVD88,03050110,dv,00065,00003,125657,,wat,,17164583,0,1984-05-01,2024-02-14,14349
USGS,02169505,"ROCKY BRANCH AT PICKENS ST AT COLUMBIA, SC",ST,33.9948774,-81.0237029,U,NAD83,194.45,0.04,NAVD88,03050110,dv,00065,00003,125670,,wat,,17164583,0,2011-05-30,2024-02-14,2598
USGS,02169506,"ROCKY BRANCH AT WHALEY ST AT COLUMBIA, SC",ST,33.9875,-81.0275,S,NAD83,167.14,0.05,NAVD88,03050110,dv,00065,00003,125673,,wat,,17164583,0,2007-06-13,2024-02-14,6034
USGS,02169568,"PEN BRANCH AT COLUMBIA, SC",ST,34.01293324,-80.982035,U,NAD83,176.29,0.05,NAVD88,03050110,dv,00065,00003,125677,,wat,,17164583,0,1985-10-16,2024-02-14,4754
USGS,02169570,"GILLS CREEK AT COLUMBIA, SC",ST,33.98960016,-80.9742573,S,NAD83,135.78,0.05,NAVD88,03050110,dv,00065,00003,125680,,wat,,17164583,0,1995-10-02,2024-02-14,10311
USGS,02169625,"CONGAREE RIVER AT CONGAREE NP NEAR GADSDEN, SC",ST,33.81071,-80.8670348,5,NAD83,90.84,0.1,NGVD29,03050110,dv,00065,00003,125696,,wat,,17164583,0,1984-10-01,2024-02-14,12067
USGS,02169672,"CEDAR CREEK AT CONGAREE NP NEAR GADSDEN, SC",ST,33.81626536,-80.8273121,S,NAD83,90.33,5,NGVD29,03050110,dv,00065,00003,293651,[(2)],wat,,17164583,0,1985-08-27,2024-02-14,11078
USGS,02169810,"SANTEE R AT TREZESVANTS LANDING NR FT MOTTE, SC",ST,33.73126819,-80.6284209,S,NAD83,0,0.1,NGVD29,03050110,dv,00065,00003,125710,,wat,,17164583,0,1986-04-29,2024-01-29,13201
USGS,02171001,"SANTEE R AT LK MARION TAILRACE NR PINEVILLE, SC",ST,33.4501652,-80.1636949,U,NAD83,-0.91,0.07,NAVD88,03050112,dv,00065,00003,125736,,wat,,17164583,0,1995-10-02,2024-02-14,10002
USGS,02171560,"SANTEE RIVER NEAR RUSSELLVILLE, SC",ST,33.49405569,-79.9603544,U,NAD83,2.52,0.06,NAVD88,03050112,dv,00065,00003,308049,,wat,,17164583,0,2021-11-04,2024-02-14,807
USGS,02171645,"REDIV CANAL AT SANTEE RIVER NR ST STEPHEN, SC",ST,33.4275,-79.915,R,NAD83,-1.01,0.06,NAVD88,03050112,dv,00065,00003,293670,,wat,,17164583,0,2014-01-08,2024-02-14,3677
USGS,02171700,"SANTEE RIVER NR JAMESTOWN, SC",ST,33.3048893,-79.6781263,U,NAD83,-0.86,0.17,NAVD88,03050112,dv,00065,00003,125794,,wat,,17164583,0,1987-03-27,2024-02-14,9496
USGS,02171800,"NORTH SANTEE RIVER NR NORTH SANTEE, SC",ES,33.20850056,-79.382558,U,NAD83,-4.47,0.15,NAVD88,03050112,dv,00065,00003,125803,,wat,,17164583,0,1979-08-16,2024-02-14,14270
USGS,02171850,"SOUTH SANTEE RIVER NR MCCLELLANVILLE, SC",ES,33.1840565,-79.4058929,U,NAD83,-8.65,0.15,NAVD88,03050112,dv,00065,00003,293674,,wat,,17164583,0,1993-10-13,2024-02-14,10714
USGS,02171905,"SOUTH SANTEE R AT STATE PIER NR MCCLELLANVILLE, SC",ST-TS,33.15433435,-79.3542237,U,NAD83,-21.38,0.11,NAVD88,03050112,dv,00065,00003,125809,,wat,,17164583,0,2001-08-02,2024-02-14,7821
USGS,02172001,"LAKE MOULTRIE TAILRACE NEAR PINOPOLIS, SC",LK,33.24428056,-79.9913028,S,NAD83,-0.98,0.07,NAVD88,03050201,dv,00065,00003,125829,,wat,,17164583,0,1985-09-30,2024-02-14,9959
USGS,02172002,"LAKE MOULTRIE TAILRACE CANAL AT MONCKS CORNER, SC",ST,33.21491667,-79.9749167,S,NAD83,-5.08,0.08,NAVD88,03050201,dv,00065,00003,125834,,wat,,17164583,0,2001-06-08,2024-02-14,8165
USGS,02172020,"W BRANCH COOPER R AT PIMLICO NR MONCKS CORNER, SC",ST-TS,33.0935042,-79.9489708,S,NAD83,-11.22,0.11,NAVD88,03050201,dv,00065,00003,293679,,wat,,17164583,0,1983-04-26,2024-02-14,14423
USGS,02172035,"TURKEY CREEK ABOVE HUGER, SC",ST,33.13113889,-79.7840556,1,NAD83,3.42,0.14,NAVD88,03050201,dv,00065,00003,125872,,wat,,17164583,0,2005-10-06,2024-02-14,6628
USGS,021720368,"FRENCH QUARTER CREEK NEAR HUGER, SC",ST,33.0285,-79.8541111,S,NAD83,-5.96,0.14,NAVD88,03050201,dv,00065,00003,238596,,wat,,17164583,0,2018-08-16,2024-02-14,1996
USGS,02172040,"BACK RIVER AT DUPONT INTAKE NR KITTREDGE, SC",ST-TS,33.0569722,-79.9584722,S,NAD83,-14.04,0.01,NGVD29,03050201,dv,00065,00003,125885,BRIDGE,wat,,17164583,0,1983-12-08,2024-02-14,13486
USGS,02172050,"COOPER R NR GOOSE CREEK, SC",ST-TS,33.05766667,-79.9357778,S,NAD83,-15.43,0.01,NAVD88,03050201,dv,00065,00003,125906,,wat,,17164583,0,1981-10-02,2024-02-14,14639
USGS,021720508,"COOPER RIVER ABOVE GOOSE CREEK, SC",ST-TS,33.01577778,-79.90675,S,NAD83,-6.71,0.03,NAVD88,03050201,dv,00065,00003,125909,,wat,,17164583,0,2016-06-04,2024-02-14,2800
USGS,02172053,"COOPER R AT MOBAY NR N CHARLESTON, SC",ST-TS,32.9835058,-79.9228612,U,NAD83,-7.28,0.11,NAVD88,03050201,dv,00065,00003,125921,,wat,,17164583,0,1983-10-01,2024-02-14,13736
USGS,021720677,"COOPER R AT FILBIN CREEK AT NORTH CHARLESTON, SC",ST-TS,32.89045228,-79.9628645,U,NAD83,-10.54,0.05,NAVD88,03050201,dv,00065,00003,125968,,wat,,17164583,0,1997-04-04,2024-02-14,9401
USGS,0217206935,"COOPER R AT PORTS AUTHORITY PIER K CHARLESTON, SC",ST-TS,32.85569444,-79.9526667,S,NAD83,-12.33,0.03,NAVD88,03050201,dv,00065,00003,163902,,wat,,17164583,0,2016-07-01,2024-02-14,2744
USGS,0217206962,"WANDO RIVER AT CAINHOY BELOW WANDO, SC",ST-TS,32.92130556,-79.82438889,S,NAD83,-12.28,0.1,NAVD88,03050201,dv,00065,00003,126016,,wat,,17164583,0,2017-06-09,2024-02-14,2184
USGS,021720698,"WANDO RIVER ABOVE MT PLEASANT, SC",ST-TS,32.8590638,-79.8961963,F,NAD83,-18.17,0.11,NAVD88,03050201,dv,00065,00003,126037,,wat,,17164583,0,1992-07-30,2024-02-14,10576
USGS,021720709,"COOPER RIVER AT U.S. HWY 17 AT CHARLESTON, SC",ST-TS,32.80239835,-79.9100869,U,NAD83,-6.42,0.06,NAVD88,03050201,dv,00065,00003,324253,,wat,,17164583,0,1997-04-11,2024-02-14,8688
USGS,021720710,"COOPER R AT CUSTOMS HOUSE AUX AT CHARLESTON, SC",ST,32.7804544,-79.923699,F,NAD83,-18.1,0.1,NAVD88,03050201,dv,00065,00003,126103,,wat,,17164583,0,1987-01-21,2024-02-14,10068
USGS,021720711,"COOPER RIVER AT CUSTOMS HOUSE AT CHARLESTON, SC",ST,32.7804544,-79.923699,R,NAD83,-18.1,0.1,NAVD88,03050201,dv,00065,00003,237535,,wat,,17164583,0,1984-08-07,2024-02-14,13660
USGS,02172081,"ASHLEY RIVER AT COOKE CROSSROADS, SC",ST-TS,32.95878299,-80.2009279,F,NAD83,-13.33,0.07,NAVD88,03050202,dv,00065,00003,126180,,wat,,17164583,0,1994-09-30,2024-02-14,3634
